poliza_id,policy_number,poliza_renovacion,cartera_renovaciones,count_items,issue
207967,3014865,3,[np.int64(0)],3,renovacion_mismatch
207975,100360,3,[np.int64(0)],1,renovacion_mismatch
207980,100279,4,[np.int64(0)],11,renovacion_mismatch
207983,101000221-5,2,[np.int64(0)],3,renovacion_mismatch
207984,101000221-2,2,[np.int64(0)],6,renovacion_mismatch
207985,100328,2,[np.int64(0)],7,renovacion_mismatch
208004,100283,3,[np.int64(0)],11,renovacion_mismatch
208007,100285,1,[np.int64(0)],5,renovacion_mismatch
208010,100276,1,[np.int64(0)],1,renovacion_mismatch
208011,100275,2,[np.int64(0)],4,renovacion_mismatch
208019,100293,1,[np.int64(0)],7,renovacion_mismatch
208020,100339,2,[np.int64(0)],1,renovacion_mismatch
208021,100342,2,[np.int64(0)],4,renovacion_mismatch
208022,100312,2,[np.int64(0)],1,renovacion_mismatch
208031,100310,2,[np.int64(0)],3,renovacion_mismatch
208032,100336,2,[np.int64(0)],2,renovacion_mismatch
208033,100330,2,[np.int64(0)],1,renovacion_mismatch
208036,100327,1,[np.int64(0)],8,renovacion_mismatch
208037,100308,4,[np.int64(0)],5,renovacion_mismatch
208038,100332,1,[np.int64(0)],5,renovacion_mismatch
208039,101006639-2,2,[np.int64(0)],3,renovacion_mismatch
208040,100272,3,[np.int64(0)],19,renovacion_mismatch
208044,10565200337060,1,[np.int64(0)],1,renovacion_mismatch
208089,101000369-1,3,[np.int64(0)],10,renovacion_mismatch
208090,101000365-1,1,[np.int64(0)],10,renovacion_mismatch
208099,PE217019,1,[np.int64(0)],2,renovacion_mismatch
208100,1000040,1,[np.int64(0)],11,renovacion_mismatch
208101,AA005809,4,[np.int64(0)],6,renovacion_mismatch
208102,AB000077,1,[np.int64(0)],2,renovacion_mismatch
208104,101000804-3,2,[np.int64(0)],1,renovacion_mismatch
208105,101000935,1,[np.int64(0)],1,renovacion_mismatch
208106,101000920,1,[np.int64(0)],3,renovacion_mismatch
208108,1000004399,2,[np.int64(0)],1,renovacion_mismatch
208111,1000004400,2,[np.int64(0)],3,renovacion_mismatch
208116,AA005808,4,[np.int64(0)],54,renovacion_mismatch
208117,101000367-1,1,[np.int64(0)],3,renovacion_mismatch
208120,1000004334,2,[np.int64(0)],5,renovacion_mismatch
208121,1000004218,2,[np.int64(0)],8,renovacion_mismatch
208124,10565200334760,1,[np.int64(0)],1,renovacion_mismatch
208126,101005944-3,3,[np.int64(0)],1,renovacion_mismatch
208161,2000384330,1,[np.int64(0)],14,renovacion_mismatch
208163,2000382854,1,[np.int64(0)],22,renovacion_mismatch
208167,101000878-1,1,[np.int64(0)],1,renovacion_mismatch
208172,1408004190584000,4,[np.int64(0)],1,renovacion_mismatch
208176,AA005801,6,[np.int64(0)],9,renovacion_mismatch
208186,101000798-2,3,[np.int64(0)],2,renovacion_mismatch
208205,AB000209,6,[np.int64(0)],1,renovacion_mismatch
208207,1000004375,3,[np.int64(0)],12,renovacion_mismatch
208208,8901088103601,2,[np.int64(0)],1,renovacion_mismatch
208209,1000038,3,[np.int64(0)],2,renovacion_mismatch
208225,1000004366,2,[np.int64(0)],5,renovacion_mismatch
208228,1000039,4,[np.int64(0)],1,renovacion_mismatch
208237,1408004190032000,2,[np.int64(0)],1,renovacion_mismatch
208239,10565200326470,2,[np.int64(0)],1,renovacion_mismatch
208265,8901087853101,2,[np.int64(0)],1,renovacion_mismatch
208278,2050330653903,2,[np.int64(0)],10,renovacion_mismatch
208279,2050014548605,3,[np.int64(0)],1,renovacion_mismatch
208281,PE240230,1,[np.int64(0)],1,renovacion_mismatch
208297,AA006240,2,[np.int64(0)],15,renovacion_mismatch
208298,3000753-3,5,[np.int64(0)],2,renovacion_mismatch
208309,1000709-4,4,[np.int64(0)],1,renovacion_mismatch
208310,1000710-4,4,[np.int64(0)],1,renovacion_mismatch
208311,1000000617-6,4,[np.int64(0)],1,renovacion_mismatch
208312,1000000615-8,4,[np.int64(0)],2,renovacion_mismatch
208314,101006941-1,1,[np.int64(0)],13,renovacion_mismatch
208320,101000361-1,3,[np.int64(0)],3,renovacion_mismatch
208322,PE213000,2,[np.int64(0)],3,renovacion_mismatch
208323,2050330754802,1,[np.int64(0)],1,renovacion_mismatch
208325,2050330554004,2,[np.int64(0)],1,renovacion_mismatch
208326,101005647-3,2,[np.int64(0)],1,renovacion_mismatch
208327,1000035,3,[np.int64(0)],4,renovacion_mismatch
208329,2050500078805,1,[np.int64(0)],12,renovacion_mismatch
208330,AA005414,1,[np.int64(0)],2,renovacion_mismatch
208331,AA005413,1,[np.int64(0)],2,renovacion_mismatch
208342,101000880-1,1,[np.int64(0)],1,renovacion_mismatch
208359,101000866,1,[np.int64(0)],3,renovacion_mismatch
208361,101006553-2,3,[np.int64(0)],1,renovacion_mismatch
208362,101006507-2,2,[np.int64(0)],2,renovacion_mismatch
208363,101006510-2,2,[np.int64(0)],2,renovacion_mismatch
208370,10565200320010,1,[np.int64(0)],1,renovacion_mismatch
208371,10565200320070,1,[np.int64(0)],1,renovacion_mismatch
208375,38532496,1,[np.int64(0)],1,renovacion_mismatch
208379,AA006011,3,[np.int64(0)],4,renovacion_mismatch
208384,10565200319030,1,[np.int64(0)],1,renovacion_mismatch
208385,10565200319040,1,[np.int64(0)],1,renovacion_mismatch
208389,10565200319050,1,[np.int64(0)],1,renovacion_mismatch
208393,1408004188507000,2,[np.int64(0)],1,renovacion_mismatch
208394,1408004188505000,2,[np.int64(0)],1,renovacion_mismatch
208395,140800418850600,2,[np.int64(0)],1,renovacion_mismatch
208396,1408004188510000,2,[np.int64(0)],1,renovacion_mismatch
208410,1000004381,1,[np.int64(0)],11,renovacion_mismatch
208413,1000000846-1,1,[np.int64(0)],2,renovacion_mismatch
208420,10565200314940,1,[np.int64(0)],1,renovacion_mismatch
208421,10565200314920,1,[np.int64(0)],1,renovacion_mismatch
208426,140800418798600,5,[np.int64(0)],1,renovacion_mismatch
208429,1000004382,1,[np.int64(0)],12,renovacion_mismatch
208441,101005608-3,3,[np.int64(0)],1,renovacion_mismatch
208442,AA005985/CERTIFICADO AB002836,1,[np.int64(0)],7,renovacion_mismatch
208443,AA000759/CERTIFICADO AA013545,2,[np.int64(0)],5,renovacion_mismatch
208444,AA000760/CERTIFICADO AA013546,3,[np.int64(0)],2,renovacion_mismatch
208451,1408004187449000,1,[np.int64(0)],1,renovacion_mismatch
208452,1408004187448000,1,[np.int64(0)],1,renovacion_mismatch
208453,1408004187445000,1,[np.int64(0)],1,renovacion_mismatch
208455,10565200311660,1,[np.int64(0)],1,renovacion_mismatch
208456,10565200311650,1,[np.int64(0)],1,renovacion_mismatch
208457,10565200311700,1,[np.int64(0)],1,renovacion_mismatch
208468,1408004187450000,1,[np.int64(0)],1,renovacion_mismatch
208469,1408004188177000,4,[np.int64(0)],1,renovacion_mismatch
208470,1408004188175000,4,[np.int64(0)],1,renovacion_mismatch
208479,10565200308050,1,[np.int64(0)],1,renovacion_mismatch
208482,38268419,1,[np.int64(0)],1,renovacion_mismatch
208487,1408004188180000,4,[np.int64(0)],1,renovacion_mismatch
208488,1408004188178000,1,[np.int64(0)],1,renovacion_mismatch
208491,10565200307420,1,[np.int64(0)],1,renovacion_mismatch
208505,38224029,1,[np.int64(0)],1,renovacion_mismatch
208508,2050330749702,1,[np.int64(0)],1,renovacion_mismatch
208509,994000000382-3,3,[np.int64(0)],1,renovacion_mismatch
208528,1000004345,2,[np.int64(0)],1,renovacion_mismatch
208531,10565200303020,2,[np.int64(0)],1,renovacion_mismatch
208538,1408004187648000,1,[np.int64(0)],1,renovacion_mismatch
208539,1408004187649000,1,[np.int64(0)],1,renovacion_mismatch
208540,100266,3,[np.int64(0)],6,renovacion_mismatch
208542,AB000053,1,[np.int64(0)],2,renovacion_mismatch
208543,101003376-1,2,[np.int64(0)],1,renovacion_mismatch
208544,994000000377-3,3,[np.int64(0)],1,renovacion_mismatch
208545,994000000598,1,[np.int64(0)],2,renovacion_mismatch
208546,1000004351,1,[np.int64(0)],8,renovacion_mismatch
208547,3014743,1,[np.int64(0)],1,renovacion_mismatch
208551,1000004344,1,[np.int64(0)],24,renovacion_mismatch
208556,101000864-1,1,[np.int64(0)],1,renovacion_mismatch
208557,1000000835,1,[np.int64(0)],2,renovacion_mismatch
208621,10565200305840,1,[np.int64(0)],1,renovacion_mismatch
208622,105000129,3,[np.int64(0)],1,renovacion_mismatch
208624,101006495-2,2,[np.int64(0)],1,renovacion_mismatch
208632,101002645-2,3,[np.int64(0)],2,renovacion_mismatch
208633,101006500-2,2,[np.int64(0)],4,renovacion_mismatch
208634,AA005712-3,3,[np.int64(0)],3,renovacion_mismatch
208636,AA005713,3,[np.int64(0)],7,renovacion_mismatch
208647,1055200299730,4,[np.int64(0)],1,renovacion_mismatch
208652,2050330635903,2,[np.int64(0)],1,renovacion_mismatch
208654,3014110,1,[np.int64(0)],2,renovacion_mismatch
208655,2050330740102,1,[np.int64(0)],10,renovacion_mismatch
208662,38008372,1,[np.int64(0)],1,renovacion_mismatch
208665,10565200299720,5,[np.int64(0)],1,renovacion_mismatch
208668,37923360,1,[np.int64(0)],1,renovacion_mismatch
208678,37871803,1,[np.int64(0)],1,renovacion_mismatch
208683,10565200295490,1,[np.int64(0)],1,renovacion_mismatch
208686,37759412,1,[np.int64(0)],1,renovacion_mismatch
208687,2050330741402,1,[np.int64(0)],10,renovacion_mismatch
208691,37810258,1,[np.int64(0)],1,renovacion_mismatch
208692,37832014,1,[np.int64(0)],1,renovacion_mismatch
208693,37835483,1,[np.int64(0)],1,renovacion_mismatch
208694,37832306,1,[np.int64(0)],1,renovacion_mismatch
208695,10565200294730,1,[np.int64(0)],1,renovacion_mismatch
208697,37724826,1,[np.int64(0)],1,renovacion_mismatch
208698,37712807,1,[np.int64(0)],1,renovacion_mismatch
208712,2000364992,3,[np.int64(0)],1,renovacion_mismatch
208716,37672417,1,[np.int64(0)],1,renovacion_mismatch
208718,10565200293530,1,[np.int64(0)],1,renovacion_mismatch
208720,10565200293630,1,[np.int64(0)],1,renovacion_mismatch
208721,8901072939701,1,[np.int64(0)],1,renovacion_mismatch
208722,8901072938401,1,[np.int64(0)],1,renovacion_mismatch
208729,8901071952401,1,[np.int64(0)],1,renovacion_mismatch
208730,8901071958801,1,[np.int64(0)],1,renovacion_mismatch
208731,8901071938901,1,[np.int64(0)],1,renovacion_mismatch
208732,10565200291900,1,[np.int64(0)],1,renovacion_mismatch
208735,3000278-1,3,[np.int64(0)],1,renovacion_mismatch
208743,10565200290690,1,[np.int64(0)],1,renovacion_mismatch
208746,105652002895200,1,[np.int64(0)],1,renovacion_mismatch
208747,10565200289590,2,[np.int64(0)],1,renovacion_mismatch
208750,101006477,2,[np.int64(0)],1,renovacion_mismatch
208751,101006477-2,3,[np.int64(0)],3,renovacion_mismatch
208757,10565200287840,1,[np.int64(0)],1,renovacion_mismatch
208759,10565200288690,1,[np.int64(0)],1,renovacion_mismatch
208762,1000272-48,3,[np.int64(0)],5,renovacion_mismatch
208766,37386589,1,[np.int64(0)],1,renovacion_mismatch
208767,4308004698394000,1,[np.int64(0)],1,renovacion_mismatch
208768,10565200286550,1,[np.int64(0)],1,renovacion_mismatch
208774,994000000326-3,3,[np.int64(0)],3,renovacion_mismatch
208776,101005639-2,3,[np.int64(0)],21,renovacion_mismatch
208791,101000343-1,3,[np.int64(0)],1,renovacion_mismatch
208805,AB000166,3,[np.int64(0)],10,renovacion_mismatch
208810,3014680,3,[np.int64(0)],3,renovacion_mismatch
208818,101006431-2,2,[np.int64(0)],1,renovacion_mismatch
208819,101006420-2,2,[np.int64(0)],11,renovacion_mismatch
208822,101000923,1,[np.int64(0)],1,renovacion_mismatch
208827,10565200283160,1,[np.int64(0)],1,renovacion_mismatch
208830,AA005649,3,[np.int64(0)],5,renovacion_mismatch
208832,10565200281630,4,[np.int64(0)],1,renovacion_mismatch
208833,10565200281640,1,[np.int64(0)],1,renovacion_mismatch
208835,10565200282350,2,[np.int64(0)],1,renovacion_mismatch
208840,4308004665367000,1,[np.int64(0)],1,renovacion_mismatch
208841,101000908,1,[np.int64(0)],1,renovacion_mismatch
208842,10565200280790,1,[np.int64(0)],1,renovacion_mismatch
208844,37261908,1,[np.int64(0)],1,renovacion_mismatch
208845,37261336,1,[np.int64(0)],1,renovacion_mismatch
208848,10565200281620,4,[np.int64(0)],1,renovacion_mismatch
208849,10565200281610,4,[np.int64(0)],1,renovacion_mismatch
208858,37232847,1,[np.int64(0)],1,renovacion_mismatch
208860,37166852,1,[np.int64(0)],1,renovacion_mismatch
208865,37206810,1,[np.int64(0)],1,renovacion_mismatch
208866,37217608,1,[np.int64(0)],1,renovacion_mismatch
208867,10565200279560,2,[np.int64(0)],1,renovacion_mismatch
208868,10565200280180,2,[np.int64(0)],1,renovacion_mismatch
208869,10565200280170,1,[np.int64(0)],1,renovacion_mismatch
208874,10565200278180,1,[np.int64(0)],1,renovacion_mismatch
208882,37153106,1,[np.int64(0)],1,renovacion_mismatch
208883,2050330796901,1,[np.int64(0)],1,renovacion_mismatch
208886,101000448,3,[np.int64(0)],3,renovacion_mismatch
208887,101000445,3,[np.int64(0)],2,renovacion_mismatch
208889,10565200275520,2,[np.int64(0)],1,renovacion_mismatch
208890,10565200275540,2,[np.int64(0)],1,renovacion_mismatch
208891,10565200275530,1,[np.int64(0)],1,renovacion_mismatch
208892,10565200276040,1,[np.int64(0)],1,renovacion_mismatch
208894,430800460955400,1,[np.int64(0)],1,renovacion_mismatch
208895,37107464,1,[np.int64(0)],1,renovacion_mismatch
208897,10565200277640,1,[np.int64(0)],1,renovacion_mismatch
208898,37135966,1,[np.int64(0)],1,renovacion_mismatch
208901,3014609,3,[np.int64(0)],1,renovacion_mismatch
208902,3000280,3,[np.int64(0)],1,renovacion_mismatch
208908,10565200275560,1,[np.int64(0)],1,renovacion_mismatch
208909,10565200273360,1,[np.int64(0)],1,renovacion_mismatch
208915,1901121003951,3,[np.int64(0)],2,renovacion_mismatch
208916,10565200274810,1,[np.int64(0)],1,renovacion_mismatch
208917,37085659,1,[np.int64(0)],1,renovacion_mismatch
208929,101000902,2,[np.int64(0)],1,renovacion_mismatch
208930,101000917,2,[np.int64(0)],3,renovacion_mismatch
208931,2050330712602,1,[np.int64(0)],1,renovacion_mismatch
208932,PE161036,2,[np.int64(0)],2,renovacion_mismatch
208934,1000004308,1,[np.int64(0)],3,renovacion_mismatch
208939,10565200271170,1,[np.int64(0)],1,renovacion_mismatch
208942,10565200271960,1,[np.int64(0)],1,renovacion_mismatch
208948,36909789,1,[np.int64(0)],1,renovacion_mismatch
208957,10565200271100,1,[np.int64(0)],1,renovacion_mismatch
208959,101005522-3,3,[np.int64(0)],3,renovacion_mismatch
209001,AA005612,3,[np.int64(0)],5,renovacion_mismatch
209003,101003293-1,1,[np.int64(0)],6,renovacion_mismatch
209004,10565200268500,5,[np.int64(0)],1,renovacion_mismatch
209018,2000341379,1,[np.int64(0)],28,renovacion_mismatch
209027,10565200265380,2,[np.int64(0)],1,renovacion_mismatch
209028,1056520065350,1,[np.int64(0)],1,renovacion_mismatch
209029,105652002645470,1,[np.int64(0)],1,renovacion_mismatch
209032,10565200266020,1,[np.int64(0)],1,renovacion_mismatch
209046,10565200265810,1,[np.int64(0)],1,renovacion_mismatch
209053,10565200263720,1,[np.int64(0)],1,renovacion_mismatch
209057,1000777,1,[np.int64(0)],1,renovacion_mismatch
209058,10565200263110,2,[np.int64(0)],1,renovacion_mismatch
209077,3000277,2,[np.int64(0)],3,renovacion_mismatch
209078,3000275,2,[np.int64(0)],3,renovacion_mismatch
209079,101000905,3,[np.int64(0)],1,renovacion_mismatch
209089,4308004516912000,1,[np.int64(0)],1,renovacion_mismatch
209103,994000000585,3,[np.int64(0)],1,renovacion_mismatch
209104,10565200262150,4,[np.int64(0)],1,renovacion_mismatch
209110,1056520061420,1,[np.int64(0)],1,renovacion_mismatch
209125,10565200260640,1,[np.int64(0)],1,renovacion_mismatch
209157,1408004180415000,2,[np.int64(0)],1,renovacion_mismatch
209171,10565200259750,1,[np.int64(0)],1,renovacion_mismatch
209176,1408004180416000,2,[np.int64(0)],1,renovacion_mismatch
209220,10565200257920,1,[np.int64(0)],1,renovacion_mismatch
209235,36562149,1,[np.int64(0)],1,renovacion_mismatch
209247,10565200256570,1,[np.int64(0)],1,renovacion_mismatch
209264,2050330609403,2,[np.int64(0)],10,renovacion_mismatch
209273,1408004179815000,1,[np.int64(0)],1,renovacion_mismatch
209300,1056200253640,1,[np.int64(0)],1,renovacion_mismatch
209303,101007188,2,[np.int64(0)],2,renovacion_mismatch
209307,2000265028-1,1,[np.int64(0)],15,renovacion_mismatch
209314,10565200253140,2,[np.int64(0)],1,renovacion_mismatch
209342,994000000530-1,3,[np.int64(0)],11,renovacion_mismatch
209357,36419227,1,[np.int64(0)],1,renovacion_mismatch
209358,36417717,1,[np.int64(0)],1,renovacion_mismatch
209359,36421028,4,[np.int64(0)],1,renovacion_mismatch
209370,101006833-1,1,[np.int64(0)],3,renovacion_mismatch
209372,10565200251910,1,[np.int64(0)],1,renovacion_mismatch
209384,140800417923000,2,[np.int64(0)],1,renovacion_mismatch
209385,1408004179230000,1,[np.int64(0)],1,renovacion_mismatch
209386,101006309-2,2,[np.int64(0)],10,renovacion_mismatch
209403,1408004179232000,2,[np.int64(0)],1,renovacion_mismatch
209424,101000804-2,1,[np.int64(0)],1,renovacion_mismatch
209425,101000793-2,1,[np.int64(0)],1,renovacion_mismatch
209465,101006274-2,3,[np.int64(0)],1,renovacion_mismatch
209500,PE227757,1,[np.int64(0)],10,renovacion_mismatch
209572,101006261-2,2,[np.int64(0)],13,renovacion_mismatch
209573,2050330784501,2,[np.int64(0)],1,renovacion_mismatch
209574,101006222-2,2,[np.int64(0)],10,renovacion_mismatch
209585,10565200244240,1,[np.int64(0)],1,renovacion_mismatch
209597,1408004178437000,2,[np.int64(0)],1,renovacion_mismatch
209598,1408004178435000,1,[np.int64(0)],1,renovacion_mismatch
209636,1408004178141000,1,[np.int64(0)],1,renovacion_mismatch
209638,36184382,2,[np.int64(0)],1,renovacion_mismatch
209669,101000246-2,1,[np.int64(0)],4,renovacion_mismatch
209671,101000284-1,1,[np.int64(0)],1,renovacion_mismatch
209725,2050330597703,2,[np.int64(0)],1,renovacion_mismatch
209726,101003234-1,1,[np.int64(0)],14,renovacion_mismatch
209728,8901055185801,1,[np.int64(0)],1,renovacion_mismatch
209745,1408004177517000,2,[np.int64(0)],1,renovacion_mismatch
209746,101006816-1,1,[np.int64(0)],1,renovacion_mismatch
209747,2050330698602,1,[np.int64(0)],10,renovacion_mismatch
209748,2000332520,1,[np.int64(0)],13,renovacion_mismatch
209749,1408004177631000,3,[np.int64(0)],1,renovacion_mismatch
209772,1408004177327000,1,[np.int64(0)],1,renovacion_mismatch
209782,AB000127,2,[np.int64(0)],1,renovacion_mismatch
209818,101000245-2,3,[np.int64(0)],3,renovacion_mismatch
209819,101000275-1,2,[np.int64(0)],3,renovacion_mismatch
209843,35870359,1,[np.int64(0)],1,renovacion_mismatch
209854,101004265-5,3,[np.int64(0)],1,renovacion_mismatch
209868,1000004277,3,[np.int64(0)],65,renovacion_mismatch
209895,86368583,1,[np.int64(0)],1,renovacion_mismatch
209899,1408004176682000,1,[np.int64(0)],1,renovacion_mismatch
209920,AA006119,2,[np.int64(0)],3,renovacion_mismatch
209939,14080041786374000,4,[np.int64(0)],2,renovacion_mismatch
209954,1408004176256000,1,[np.int64(0)],1,renovacion_mismatch
209955,1408004176257000,1,[np.int64(0)],1,renovacion_mismatch
209956,1408004176259000,1,[np.int64(0)],1,renovacion_mismatch
209967,35721809,1,[np.int64(0)],1,renovacion_mismatch
209974,10000012,1,[np.int64(0)],1,renovacion_mismatch
209975,2000199284,2,[np.int64(0)],1,renovacion_mismatch
209982,1000004005,1,[np.int64(0)],14,renovacion_mismatch
210041,101000800-2,2,[np.int64(0)],1,renovacion_mismatch
210045,1408004175829000,2,[np.int64(0)],1,renovacion_mismatch
210046,1408004175826000,2,[np.int64(0)],1,renovacion_mismatch
210052,35571450,1,[np.int64(0)],1,renovacion_mismatch
210074,1408004175739000,2,[np.int64(0)],1,renovacion_mismatch
210075,1408004175742000,2,[np.int64(0)],1,renovacion_mismatch
210088,101000787-2,2,[np.int64(0)],3,renovacion_mismatch
210097,994000000259-3,3,[np.int64(0)],1,renovacion_mismatch
210130,10565200219280,1,[np.int64(0)],1,renovacion_mismatch
210144,35473936,4,[np.int64(0)],1,renovacion_mismatch
210180,1408004175292000,3,[np.int64(0)],1,renovacion_mismatch
210181,1408004175297000,1,[np.int64(0)],1,renovacion_mismatch
210182,101003475,3,[np.int64(0)],12,renovacion_mismatch
210186,994000000255-3,2,[np.int64(0)],2,renovacion_mismatch
210219,994000000251-3,3,[np.int64(0)],1,renovacion_mismatch
210240,1408004175016000,4,[np.int64(0)],1,renovacion_mismatch
210263,1408004174891000,2,[np.int64(0)],1,renovacion_mismatch
